county,precinct,office,district,party,candidate,votes,absentee,provisional,early_voting,election_day
Franklin,8-A Branch City,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,68,0,0,30,38
Franklin,8-B Charleston Wd. 1,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,191,1,0,98,92
Franklin,8-C Charleston Rural,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,89,3,0,44,42
Franklin,8-D Vesta,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,114,0,0,58,56
Franklin,8-E Donald,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,18,0,0,10,8
Franklin,8-F Cecil,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,11,1,0,5,5
Franklin,8-G Donald,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,3,0,0,0,3
Franklin,9-A Charleston Wd. 2,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,235,4,0,117,114
Franklin,9-B Charleston Wd. 3,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,121,13,0,53,55
Franklin,9-C Charleston Rural,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,73,0,0,42,31
Franklin,1-A Ozark Wd.1,Lieutenant Governor,,Lib,Frank Gilbert,9,0,0,7,2
Franklin,1-B Ozark Wd. 3,Lieutenant Governor,,Lib,Frank Gilbert,7,0,0,4,3
Franklin,1-C Ozark Wd.2,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,0,1
Franklin,2-A Ozark Wd. 2,Lieutenant Governor,,Lib,Frank Gilbert,9,1,0,7,1
Franklin,2-B Ozark Rural,Lieutenant Governor,,Lib,Frank Gilbert,5,0,0,3,2
Franklin,2-C Lone Elm/Cravens,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,2-D Wallace/Ivy,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,0,1
Franklin,2-E Ozark Wd. 3,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0,0
Franklin,3-A Lone Elm/Cravens,Lieutenant Governor,,Lib,Frank Gilbert,5,0,0,0,5
Franklin,3-B Fern,Lieutenant Governor,,Lib,Frank Gilbert,4,0,0,1,3
Franklin,3-C Boston,Lieutenant Governor,,Lib,Frank Gilbert,3,0,0,2,1
Franklin,3-D Jethro,Lieutenant Governor,,Lib,Frank Gilbert,6,0,0,4,2
Franklin,3-E Watalula,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,3-F Mountain,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0
Franklin,4-A Philpot,Lieutenant Governor,,Lib,Frank Gilbert,6,0,0,5,1
Franklin,4-B Watalula,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,1,0
Franklin,4-C W-V Rural,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,0,1
Franklin,4-D Ozark Rural,Lieutenant Governor,,Lib,Frank Gilbert,9,0,0,4,5
Franklin,5-A Wallace/Ivy,Lieutenant Governor,,Lib,Frank Gilbert,5,0,0,3,2
Franklin,5-B Ozark Rural,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,5-C Webb City,Lieutenant Governor,,Lib,Frank Gilbert,3,0,0,1,2
Franklin,6-A Altus Rural,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0
Franklin,6-B Altus City,Lieutenant Governor,,Lib,Frank Gilbert,8,0,0,5,3
Franklin,6-C Denning City,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,1,1
Franklin,6-D W.V. City,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,7-A Cecil,Lieutenant Governor,,Lib,Frank Gilbert,4,0,0,4,0
Franklin,7-B Webb City,Lieutenant Governor,,Lib,Frank Gilbert,2,0,0,2,0
Franklin,7-C Etna,Lieutenant Governor,,Lib,Frank Gilbert,8,0,0,2,6
Franklin,7-D Donald,Lieutenant Governor,,Lib,Frank Gilbert,6,0,0,4,2
Franklin,8-A Branch City,Lieutenant Governor,,Lib,Frank Gilbert,4,1,0,2,1
Franklin,8-B Charleston Wd. 1,Lieutenant Governor,,Lib,Frank Gilbert,5,0,0,2,3
Franklin,8-C Charleston Rural,Lieutenant Governor,,Lib,Frank Gilbert,3,0,0,2,1
Franklin,8-D Vesta,Lieutenant Governor,,Lib,Frank Gilbert,7,0,0,5,2
Franklin,8-E Donald,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,8-F Cecil,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,8-G Donald,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,9-A Charleston Wd. 2,Lieutenant Governor,,Lib,Frank Gilbert,3,0,0,3,0
Franklin,9-B Charleston Wd. 3,Lieutenant Governor,,Lib,Frank Gilbert,5,0,0,1,4
Franklin,9-C Charleston Rural,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0,0
Franklin,1-A Ozark Wd.1,Lieutenant Governor,,Dem,Anthony Bland,48,0,0,26,22
Franklin,1-B Ozark Wd. 3,Lieutenant Governor,,Dem,Anthony Bland,59,3,0,38,18
Franklin,1-C Ozark Wd.2,Lieutenant Governor,,Dem,Anthony Bland,1,0,0,0,1
Franklin,2-A Ozark Wd. 2,Lieutenant Governor,,Dem,Anthony Bland,77,3,0,49,25
Franklin,2-B Ozark Rural,Lieutenant Governor,,Dem,Anthony Bland,6,0,0,2,4
Franklin,2-C Lone Elm/Cravens,Lieutenant Governor,,Dem,Anthony Bland,1,0,0,0,1
Franklin,2-D Wallace/Ivy,Lieutenant Governor,,Dem,Anthony Bland,4,0,0,3,1
Franklin,2-E Ozark Wd. 3,Lieutenant Governor,,Dem,Anthony Bland,33,6,0,17,10
Franklin,3-A Lone Elm/Cravens,Lieutenant Governor,,Dem,Anthony Bland,31,4,0,10,17
Franklin,3-B Fern,Lieutenant Governor,,Dem,Anthony Bland,9,0,0,7,2
Franklin,3-C Boston,Lieutenant Governor,,Dem,Anthony Bland,30,0,0,16,14
Franklin,3-D Jethro,Lieutenant Governor,,Dem,Anthony Bland,18,0,0,11,7
Franklin,3-E Watalula,Lieutenant Governor,,Dem,Anthony Bland,6,0,0,3,3
Franklin,3-F Mountain,Lieutenant Governor,,Dem,Anthony Bland,10,0,0,7,3
Franklin,4-A Philpot,Lieutenant Governor,,Dem,Anthony Bland,35,1,0,24,10
Franklin,4-B Watalula,Lieutenant Governor,,Dem,Anthony Bland,17,0,0,11,6
Franklin,4-C W-V Rural,Lieutenant Governor,,Dem,Anthony Bland,15,0,0,8,7
Franklin,4-D Ozark Rural,Lieutenant Governor,,Dem,Anthony Bland,63,1,0,43,19
Franklin,5-A Wallace/Ivy,Lieutenant Governor,,Dem,Anthony Bland,58,0,0,36,22
Franklin,5-B Ozark Rural,Lieutenant Governor,,Dem,Anthony Bland,2,0,0,1,1
Franklin,5-C Webb City,Lieutenant Governor,,Dem,Anthony Bland,59,1,0,24,34
Franklin,6-A Altus Rural,Lieutenant Governor,,Dem,Anthony Bland,38,2,0,18,18
Franklin,6-B Altus City,Lieutenant Governor,,Dem,Anthony Bland,46,0,0,25,21
Franklin,6-C Denning City,Lieutenant Governor,,Dem,Anthony Bland,18,0,0,11,7
Franklin,6-D W.V. City,Lieutenant Governor,,Dem,Anthony Bland,3,0,0,2,1
Franklin,7-A Cecil,Lieutenant Governor,,Dem,Anthony Bland,16,0,0,12,4
Franklin,7-B Webb City,Lieutenant Governor,,Dem,Anthony Bland,15,0,0,6,9
Franklin,7-C Etna,Lieutenant Governor,,Dem,Anthony Bland,33,1,0,13,19
Franklin,7-D Donald,Lieutenant Governor,,Dem,Anthony Bland,37,1,0,15,21
Franklin,8-A Branch City,Lieutenant Governor,,Dem,Anthony Bland,28,3,0,13,12
Franklin,8-B Charleston Wd. 1,Lieutenant Governor,,Dem,Anthony Bland,47,1,0,22,24
Franklin,8-C Charleston Rural,Lieutenant Governor,,Dem,Anthony Bland,23,0,0,9,14
Franklin,8-D Vesta,Lieutenant Governor,,Dem,Anthony Bland,27,1,0,15,11
Franklin,8-E Donald,Lieutenant Governor,,Dem,Anthony Bland,5,0,0,5,0
Franklin,8-F Cecil,Lieutenant Governor,,Dem,Anthony Bland,6,0,0,3,3
Franklin,8-G Donald,Lieutenant Governor,,Dem,Anthony Bland,2,0,0,2,0
Franklin,9-A Charleston Wd. 2,Lieutenant Governor,,Dem,Anthony Bland,60,1,0,43,16
Franklin,9-B Charleston Wd. 3,Lieutenant Governor,,Dem,Anthony Bland,57,1,0,32,24
Franklin,9-C Charleston Rural,Lieutenant Governor,,Dem,Anthony Bland,15,0,0,8,7
Franklin,1-A Ozark Wd.1,Attorney General,,Dem,Mike Lee,55,0,0,29,26
Franklin,1-B Ozark Wd. 3,Attorney General,,Dem,Mike Lee,62,1,0,40,21
Franklin,1-C Ozark Wd.2,Attorney General,,Dem,Mike Lee,0,0,0,0,0
Franklin,2-A Ozark Wd. 2,Attorney General,,Dem,Mike Lee,89,4,0,62,23
Franklin,2-B Ozark Rural,Attorney General,,Dem,Mike Lee,7,0,0,5,2
Franklin,2-C Lone Elm/Cravens,Attorney General,,Dem,Mike Lee,1,0,0,0,1
Franklin,2-D Wallace/Ivy,Attorney General,,Dem,Mike Lee,5,0,0,4,1
Franklin,2-E Ozark Wd. 3,Attorney General,,Dem,Mike Lee,32,4,0,16,12
Franklin,3-A Lone Elm/Cravens,Attorney General,,Dem,Mike Lee,39,5,0,13,21
Franklin,3-B Fern,Attorney General,,Dem,Mike Lee,10,0,0,7,3
Franklin,3-C Boston,Attorney General,,Dem,Mike Lee,29,0,0,16,13
Franklin,3-D Jethro,Attorney General,,Dem,Mike Lee,22,0,0,15,7
Franklin,3-E Watalula,Attorney General,,Dem,Mike Lee,6,0,0,3,3
Franklin,3-F Mountain,Attorney General,,Dem,Mike Lee,9,0,0,6,3
Franklin,4-A Philpot,Attorney General,,Dem,Mike Lee,35,0,0,25,10
Franklin,4-B Watalula,Attorney General,,Dem,Mike Lee,12,0,0,10,2
Franklin,4-C W-V Rural,Attorney General,,Dem,Mike Lee,17,0,0,8,9
Franklin,4-D Ozark Rural,Attorney General,,Dem,Mike Lee,71,1,0,47,23
Franklin,5-A Wallace/Ivy,Attorney General,,Dem,Mike Lee,60,0,0,40,20
Franklin,5-B Ozark Rural,Attorney General,,Dem,Mike Lee,3,0,0,1,2
Franklin,5-C Webb City,Attorney General,,Dem,Mike Lee,69,1,0,26,42
Franklin,6-A Altus Rural,Attorney General,,Dem,Mike Lee,43,2,0,22,19
Franklin,6-B Altus City,Attorney General,,Dem,Mike Lee,49,0,0,26,23
Franklin,6-C Denning City,Attorney General,,Dem,Mike Lee,17,0,0,11,6
Franklin,6-D W.V. City,Attorney General,,Dem,Mike Lee,3,0,0,2,1
Franklin,7-A Cecil,Attorney General,,Dem,Mike Lee,14,0,0,10,4
Franklin,7-B Webb City,Attorney General,,Dem,Mike Lee,16,0,0,8,8
Franklin,7-C Etna,Attorney General,,Dem,Mike Lee,37,1,0,14,22
Franklin,7-D Donald,Attorney General,,Dem,Mike Lee,38,1,0,17,20
Franklin,8-A Branch City,Attorney General,,Dem,Mike Lee,32,4,0,14,14
Franklin,8-B Charleston Wd. 1,Attorney General,,Dem,Mike Lee,60,1,0,32,27
Franklin,8-C Charleston Rural,Attorney General,,Dem,Mike Lee,22,0,0,7,15
Franklin,8-D Vesta,Attorney General,,Dem,Mike Lee,32,1,0,17,14
Franklin,8-E Donald,Attorney General,,Dem,Mike Lee,7,0,0,5,2
Franklin,8-F Cecil,Attorney General,,Dem,Mike Lee,5,0,0,2,3
Franklin,8-G Donald,Attorney General,,Dem,Mike Lee,3,0,0,2,1
Franklin,9-A Charleston Wd. 2,Attorney General,,Dem,Mike Lee,67,1,0,47,19
Franklin,9-B Charleston Wd. 3,Attorney General,,Dem,Mike Lee,62,1,0,33,28
Franklin,9-C Charleston Rural,Attorney General,,Dem,Mike Lee,18,0,0,10,8
Franklin,1-A Ozark Wd.1,Attorney General,,Rep,Attorney General Leslie Rutledge,183,5,0,107,71
Franklin,1-B Ozark Wd. 3,Attorney General,,Rep,Attorney General Leslie Rutledge,185,8,0,112,65
Franklin,1-C Ozark Wd.2,Attorney General,,Rep,Attorney General Leslie Rutledge,22,0,0,15,7
Franklin,2-A Ozark Wd. 2,Attorney General,,Rep,Attorney General Leslie Rutledge,239,6,0,132,101
Franklin,2-B Ozark Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,66,0,0,43,23
Franklin,2-C Lone Elm/Cravens,Attorney General,,Rep,Attorney General Leslie Rutledge,18,0,0,4,14
Franklin,2-D Wallace/Ivy,Attorney General,,Rep,Attorney General Leslie Rutledge,30,0,0,17,13
Franklin,2-E Ozark Wd. 3,Attorney General,,Rep,Attorney General Leslie Rutledge,97,6,0,56,35
Franklin,3-A Lone Elm/Cravens,Attorney General,,Rep,Attorney General Leslie Rutledge,137,6,0,61,70
Franklin,3-B Fern,Attorney General,,Rep,Attorney General Leslie Rutledge,48,3,0,25,20
Franklin,3-C Boston,Attorney General,,Rep,Attorney General Leslie Rutledge,70,3,0,40,27
Franklin,3-D Jethro,Attorney General,,Rep,Attorney General Leslie Rutledge,125,2,0,64,59
Franklin,3-E Watalula,Attorney General,,Rep,Attorney General Leslie Rutledge,8,0,0,3,5
Franklin,3-F Mountain,Attorney General,,Rep,Attorney General Leslie Rutledge,60,0,0,42,18
Franklin,4-A Philpot,Attorney General,,Rep,Attorney General Leslie Rutledge,107,5,0,72,30
Franklin,4-B Watalula,Attorney General,,Rep,Attorney General Leslie Rutledge,105,1,0,61,43
Franklin,4-C W-V Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,20,0,0,11,9
Franklin,4-D Ozark Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,230,6,0,132,92
Franklin,5-A Wallace/Ivy,Attorney General,,Rep,Attorney General Leslie Rutledge,210,0,0,123,87
Franklin,5-B Ozark Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,20,0,0,6,14
Franklin,5-C Webb City,Attorney General,,Rep,Attorney General Leslie Rutledge,266,2,0,132,132
Franklin,6-A Altus Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,140,2,0,71,67
Franklin,6-B Altus City,Attorney General,,Rep,Attorney General Leslie Rutledge,131,5,0,60,66
Franklin,6-C Denning City,Attorney General,,Rep,Attorney General Leslie Rutledge,39,0,0,14,25
Franklin,6-D W.V. City,Attorney General,,Rep,Attorney General Leslie Rutledge,21,0,0,11,10
Franklin,7-A Cecil,Attorney General,,Rep,Attorney General Leslie Rutledge,85,1,0,45,39
Franklin,7-B Webb City,Attorney General,,Rep,Attorney General Leslie Rutledge,104,2,0,42,60
Franklin,7-C Etna,Attorney General,,Rep,Attorney General Leslie Rutledge,180,0,0,98,82
Franklin,7-D Donald,Attorney General,,Rep,Attorney General Leslie Rutledge,148,0,0,57,91
Franklin,8-A Branch City,Attorney General,,Rep,Attorney General Leslie Rutledge,64,0,0,30,34
Franklin,8-B Charleston Wd. 1,Attorney General,,Rep,Attorney General Leslie Rutledge,177,1,0,89,87
Franklin,8-C Charleston Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,89,2,0,45,42
Franklin,8-D Vesta,Attorney General,,Rep,Attorney General Leslie Rutledge,113,0,0,59,54
Franklin,8-E Donald,Attorney General,,Rep,Attorney General Leslie Rutledge,16,0,0,10,6
Franklin,8-F Cecil,Attorney General,,Rep,Attorney General Leslie Rutledge,12,1,0,6,5
Franklin,8-G Donald,Attorney General,,Rep,Attorney General Leslie Rutledge,2,0,0,0,2
Franklin,9-A Charleston Wd. 2,Attorney General,,Rep,Attorney General Leslie Rutledge,226,4,0,112,110
Franklin,9-B Charleston Wd. 3,Attorney General,,Rep,Attorney General Leslie Rutledge,117,13,0,51,53
Franklin,9-C Charleston Rural,Attorney General,,Rep,Attorney General Leslie Rutledge,69,0,0,39,30
Franklin,1-A Ozark Wd.1,Attorney General,,Lib,Kerry Hicks,11,0,0,8,3
Franklin,1-B Ozark Wd. 3,Attorney General,,Lib,Kerry Hicks,9,0,0,5,4
Franklin,1-C Ozark Wd.2,Attorney General,,Lib,Kerry Hicks,1,0,0,0,1
Franklin,2-A Ozark Wd. 2,Attorney General,,Lib,Kerry Hicks,8,1,0,5,2
Franklin,2-B Ozark Rural,Attorney General,,Lib,Kerry Hicks,5,0,0,2,3
Franklin,2-C Lone Elm/Cravens,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,2-D Wallace/Ivy,Attorney General,,Lib,Kerry Hicks,2,0,0,2,0
Franklin,2-E Ozark Wd. 3,Attorney General,,Lib,Kerry Hicks,3,1,0,0,2
Franklin,3-A Lone Elm/Cravens,Attorney General,,Lib,Kerry Hicks,3,0,0,1,2
Franklin,3-B Fern,Attorney General,,Lib,Kerry Hicks,4,0,0,1,3
Franklin,3-C Boston,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,3-D Jethro,Attorney General,,Lib,Kerry Hicks,7,0,0,4,3
Franklin,3-E Watalula,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,3-F Mountain,Attorney General,,Lib,Kerry Hicks,2,0,0,1,1
Franklin,4-A Philpot,Attorney General,,Lib,Kerry Hicks,9,0,0,7,2
Franklin,4-B Watalula,Attorney General,,Lib,Kerry Hicks,1,0,0,1,0
Franklin,4-C W-V Rural,Attorney General,,Lib,Kerry Hicks,1,0,0,1,0
Franklin,4-D Ozark Rural,Attorney General,,Lib,Kerry Hicks,9,0,0,5,4
Franklin,5-A Wallace/Ivy,Attorney General,,Lib,Kerry Hicks,5,0,0,4,1
Franklin,5-B Ozark Rural,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,5-C Webb City,Attorney General,,Lib,Kerry Hicks,2,0,0,1,1
Franklin,6-A Altus Rural,Attorney General,,Lib,Kerry Hicks,2,0,0,1,1
Franklin,6-B Altus City,Attorney General,,Lib,Kerry Hicks,8,0,0,4,4
Franklin,6-C Denning City,Attorney General,,Lib,Kerry Hicks,3,0,0,1,2
Franklin,6-D W.V. City,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,7-A Cecil,Attorney General,,Lib,Kerry Hicks,2,0,0,2,0
Franklin,7-B Webb City,Attorney General,,Lib,Kerry Hicks,2,0,0,1,1
Franklin,7-C Etna,Attorney General,,Lib,Kerry Hicks,13,0,0,4,9
Franklin,7-D Donald,Attorney General,,Lib,Kerry Hicks,6,0,0,1,5
Franklin,8-A Branch City,Attorney General,,Lib,Kerry Hicks,4,0,0,1,3
Franklin,8-B Charleston Wd. 1,Attorney General,,Lib,Kerry Hicks,7,0,0,3,4
Franklin,8-C Charleston Rural,Attorney General,,Lib,Kerry Hicks,4,1,0,3,0
Franklin,8-D Vesta,Attorney General,,Lib,Kerry Hicks,3,0,0,2,1
Franklin,8-E Donald,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,8-F Cecil,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,8-G Donald,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,9-A Charleston Wd. 2,Attorney General,,Lib,Kerry Hicks,6,0,0,4,2
Franklin,9-B Charleston Wd. 3,Attorney General,,Lib,Kerry Hicks,4,0,0,2,2
Franklin,9-C Charleston Rural,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0
Franklin,1-A Ozark Wd.1,Secretary of State,,Dem,Susan Inman,70,0,0,37,33
Franklin,1-B Ozark Wd. 3,Secretary of State,,Dem,Susan Inman,61,2,0,40,19
Franklin,1-C Ozark Wd.2,Secretary of State,,Dem,Susan Inman,1,0,0,0,1
Franklin,2-A Ozark Wd. 2,Secretary of State,,Dem,Susan Inman,90,5,0,57,28
Franklin,2-B Ozark Rural,Secretary of State,,Dem,Susan Inman,7,0,0,3,4
Franklin,2-C Lone Elm/Cravens,Secretary of State,,Dem,Susan Inman,1,0,0,0,1
Franklin,2-D Wallace/Ivy,Secretary of State,,Dem,Susan Inman,4,0,0,4,0
Franklin,2-E Ozark Wd. 3,Secretary of State,,Dem,Susan Inman,42,5,0,22,15
Franklin,3-A Lone Elm/Cravens,Secretary of State,,Dem,Susan Inman,38,5,0,12,21
Franklin,3-B Fern,Secretary of State,,Dem,Susan Inman,9,0,0,7,2
Franklin,3-C Boston,Secretary of State,,Dem,Susan Inman,30,0,0,16,14
Franklin,3-D Jethro,Secretary of State,,Dem,Susan Inman,21,0,0,13,8
Franklin,3-E Watalula,Secretary of State,,Dem,Susan Inman,4,0,0,2,2
Franklin,3-F Mountain,Secretary of State,,Dem,Susan Inman,13,0,0,9,4
Franklin,4-A Philpot,Secretary of State,,Dem,Susan Inman,41,1,0,31,9
Franklin,4-B Watalula,Secretary of State,,Dem,Susan Inman,21,0,0,16,5
Franklin,4-C W-V Rural,Secretary of State,,Dem,Susan Inman,17,0,0,8,9
Franklin,4-D Ozark Rural,Secretary of State,,Dem,Susan Inman,81,3,0,50,28
Franklin,5-A Wallace/Ivy,Secretary of State,,Dem,Susan Inman,67,0,0,45,22
Franklin,5-B Ozark Rural,Secretary of State,,Dem,Susan Inman,2,0,0,1,1
Franklin,5-C Webb City,Secretary of State,,Dem,Susan Inman,75,1,0,30,44
Franklin,6-A Altus Rural,Secretary of State,,Dem,Susan Inman,53,1,0,25,27
Franklin,6-B Altus City,Secretary of State,,Dem,Susan Inman,57,0,0,28,29
Franklin,6-C Denning City,Secretary of State,,Dem,Susan Inman,19,0,0,12,7
Franklin,6-D W.V. City,Secretary of State,,Dem,Susan Inman,3,0,0,2,1
Franklin,7-A Cecil,Secretary of State,,Dem,Susan Inman,19,0,0,14,5
Franklin,7-B Webb City,Secretary of State,,Dem,Susan Inman,22,0,0,12,10
Franklin,7-C Etna,Secretary of State,,Dem,Susan Inman,45,1,0,17,27
Franklin,7-D Donald,Secretary of State,,Dem,Susan Inman,41,1,0,17,23
Franklin,8-A Branch City,Secretary of State,,Dem,Susan Inman,34,4,0,15,15
Franklin,8-B Charleston Wd. 1,Secretary of State,,Dem,Susan Inman,64,1,0,33,30
Franklin,8-C Charleston Rural,Secretary of State,,Dem,Susan Inman,30,1,0,11,18
Franklin,8-D Vesta,Secretary of State,,Dem,Susan Inman,33,1,0,20,12
Franklin,8-E Donald,Secretary of State,,Dem,Susan Inman,5,0,0,5,0
Franklin,8-F Cecil,Secretary of State,,Dem,Susan Inman,7,0,0,4,3
Franklin,8-G Donald,Secretary of State,,Dem,Susan Inman,2,0,0,2,0
Franklin,9-A Charleston Wd. 2,Secretary of State,,Dem,Susan Inman,78,1,0,58,19
Franklin,9-B Charleston Wd. 3,Secretary of State,,Dem,Susan Inman,65,1,0,34,30
Franklin,9-C Charleston Rural,Secretary of State,,Dem,Susan Inman,21,0,0,12,9
Franklin,1-A Ozark Wd.1,Secretary of State,,Rep,John Thurston Commissioner of State Lands,167,5,0,98,64
Franklin,1-B Ozark Wd. 3,Secretary of State,,Rep,John Thurston Commissioner of State Lands,189,7,0,114,68
Franklin,1-C Ozark Wd.2,Secretary of State,,Rep,John Thurston Commissioner of State Lands,22,0,0,15,7
Franklin,2-A Ozark Wd. 2,Secretary of State,,Rep,John Thurston Commissioner of State Lands,235,5,0,132,98
Franklin,2-B Ozark Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,65,0,0,43,22
Franklin,2-C Lone Elm/Cravens,Secretary of State,,Rep,John Thurston Commissioner of State Lands,17,0,0,4,13
Franklin,2-D Wallace/Ivy,Secretary of State,,Rep,John Thurston Commissioner of State Lands,32,0,0,20,12
Franklin,2-E Ozark Wd. 3,Secretary of State,,Rep,John Thurston Commissioner of State Lands,86,5,0,48,33
Franklin,3-A Lone Elm/Cravens,Secretary of State,,Rep,John Thurston Commissioner of State Lands,138,6,0,63,69
Franklin,3-B Fern,Secretary of State,,Rep,John Thurston Commissioner of State Lands,49,3,0,26,20
Franklin,3-C Boston,Secretary of State,,Rep,John Thurston Commissioner of State Lands,66,3,0,39,24
Franklin,3-D Jethro,Secretary of State,,Rep,John Thurston Commissioner of State Lands,129,2,0,69,58
Franklin,3-E Watalula,Secretary of State,,Rep,John Thurston Commissioner of State Lands,9,0,0,4,5
Franklin,3-F Mountain,Secretary of State,,Rep,John Thurston Commissioner of State Lands,57,0,0,39,18
Franklin,4-A Philpot,Secretary of State,,Rep,John Thurston Commissioner of State Lands,103,4,0,70,29
Franklin,4-B Watalula,Secretary of State,,Rep,John Thurston Commissioner of State Lands,91,1,0,53,37
Franklin,4-C W-V Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,21,0,0,12,9
Franklin,4-D Ozark Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,223,4,0,130,89
Franklin,5-A Wallace/Ivy,Secretary of State,,Rep,John Thurston Commissioner of State Lands,207,0,0,121,86
Franklin,5-B Ozark Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,21,0,0,6,15
Franklin,5-C Webb City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,254,2,0,127,125
Franklin,6-A Altus Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,129,3,0,67,59
Franklin,6-B Altus City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,123,5,0,57,61
Franklin,6-C Denning City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,35,0,0,12,23
Franklin,6-D W.V. City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,21,0,0,11,10
Franklin,7-A Cecil,Secretary of State,,Rep,John Thurston Commissioner of State Lands,79,1,0,40,38
Franklin,7-B Webb City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,91,2,0,34,55
Franklin,7-C Etna,Secretary of State,,Rep,John Thurston Commissioner of State Lands,176,0,0,97,79
Franklin,7-D Donald,Secretary of State,,Rep,John Thurston Commissioner of State Lands,148,0,0,57,91
Franklin,8-A Branch City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,61,0,0,29,32
Franklin,8-B Charleston Wd. 1,Secretary of State,,Rep,John Thurston Commissioner of State Lands,178,1,0,90,87
Franklin,8-C Charleston Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,84,2,0,42,40
Franklin,8-D Vesta,Secretary of State,,Rep,John Thurston Commissioner of State Lands,112,0,0,57,55
Franklin,8-E Donald,Secretary of State,,Rep,John Thurston Commissioner of State Lands,18,0,0,10,8
Franklin,8-F Cecil,Secretary of State,,Rep,John Thurston Commissioner of State Lands,10,1,0,4,5
Franklin,8-G Donald,Secretary of State,,Rep,John Thurston Commissioner of State Lands,2,0,0,0,2
Franklin,9-A Charleston Wd. 2,Secretary of State,,Rep,John Thurston Commissioner of State Lands,213,4,0,100,109
Franklin,9-B Charleston Wd. 3,Secretary of State,,Rep,John Thurston Commissioner of State Lands,115,13,0,52,50
Franklin,9-C Charleston Rural,Secretary of State,,Rep,John Thurston Commissioner of State Lands,67,0,0,38,29
Franklin,1-A Ozark Wd.1,Secretary of State,,Lib,Christopher Olson,9,0,0,7,2
Franklin,1-B Ozark Wd. 3,Secretary of State,,Lib,Christopher Olson,6,0,0,3,3
Franklin,1-C Ozark Wd.2,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0
Franklin,2-A Ozark Wd. 2,Secretary of State,,Lib,Christopher Olson,8,1,0,7,0
Franklin,2-B Ozark Rural,Secretary of State,,Lib,Christopher Olson,5,0,0,3,2
Franklin,2-C Lone Elm/Cravens,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0
Franklin,2-D Wallace/Ivy,Secretary of State,,Lib,Christopher Olson,2,0,0,0,2
