county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_1,absentee_2,provisional
Lafayette,Buckner,Attorney General,,Dem,Mike Lee,39,18,20,0,1,0
Lafayette,Canfield,Attorney General,,Dem,Mike Lee,16,5,9,0,2,0
Lafayette,Center,Attorney General,,Dem,Mike Lee,18,9,6,0,3,0
Lafayette,Gin City,Attorney General,,Dem,Mike Lee,44,29,11,0,4,0
Lafayette,Mars Hill,Attorney General,,Dem,Mike Lee,6,0,6,0,0,0
Lafayette,Oak Grove,Attorney General,,Dem,Mike Lee,2,1,1,0,0,0
Lafayette,Piney Grove,Attorney General,,Dem,Mike Lee,22,14,7,0,1,0
Lafayette,Red River,Attorney General,,Dem,Mike Lee,27,15,10,0,2,0
Lafayette,Sardis,Attorney General,,Dem,Mike Lee,8,2,3,0,2,1
Lafayette,State Line,Attorney General,,Dem,Mike Lee,17,7,2,0,8,0
Lafayette,Walker Creek,Attorney General,,Dem,Mike Lee,17,11,4,0,2,0
Lafayette,Lewisville Ward 1 (Out),Attorney General,,Dem,Mike Lee,14,3,8,0,3,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Attorney General,,Dem,Mike Lee,4,1,3,0,0,0
Lafayette,Stamps Ward 2 (Out),Attorney General,,Dem,Mike Lee,0,0,0,0,0,0
Lafayette,Buckner (Out),Attorney General,,Dem,Mike Lee,0,0,0,0,0,0
Lafayette,Bradley (Out),Attorney General,,Dem,Mike Lee,14,10,4,0,0,0
Lafayette,Lewisville Ward 1,Attorney General,,Lib,Kerry Hicks,3,1,2,0,0,0
Lafayette,Lewisville Ward 2,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Lewisville Ward 3,Attorney General,,Lib,Kerry Hicks,2,0,0,0,2,0
Lafayette,"Stamps Ward 1, Pct 1",Attorney General,,Lib,Kerry Hicks,1,0,1,0,0,0
Lafayette,"Stamps Ward 1, Pct 2",Attorney General,,Lib,Kerry Hicks,1,0,1,0,0,0
Lafayette,Stamps Ward 2,Attorney General,,Lib,Kerry Hicks,5,2,3,0,0,0
Lafayette,Stamps Ward 3,Attorney General,,Lib,Kerry Hicks,4,4,0,0,0,0
Lafayette,Boyd Hill,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Bradley,Attorney General,,Lib,Kerry Hicks,2,1,1,0,0,0
Lafayette,Buckner,Attorney General,,Lib,Kerry Hicks,3,2,1,0,0,0
Lafayette,Canfield,Attorney General,,Lib,Kerry Hicks,2,0,0,0,2,0
Lafayette,Center,Attorney General,,Lib,Kerry Hicks,4,1,3,0,0,0
Lafayette,Gin City,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0,0
Lafayette,Mars Hill,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Oak Grove,Attorney General,,Lib,Kerry Hicks,1,0,1,0,0,0
Lafayette,Piney Grove,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0,0
Lafayette,Red River,Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Sardis,Attorney General,,Lib,Kerry Hicks,1,1,0,0,0,0
Lafayette,State Line,Attorney General,,Lib,Kerry Hicks,4,3,1,0,0,0
Lafayette,Walker Creek,Attorney General,,Lib,Kerry Hicks,1,0,1,0,0,0
Lafayette,Lewisville Ward 1 (Out),Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Stamps Ward 2 (Out),Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Buckner (Out),Attorney General,,Lib,Kerry Hicks,0,0,0,0,0,0
Lafayette,Bradley (Out),Attorney General,,Lib,Kerry Hicks,1,1,0,0,0,0
Lafayette,Lewisville Ward 1,Secretary of State,,Dem,Susan Inman,48,20,24,0,4,0
Lafayette,Lewisville Ward 2,Secretary of State,,Dem,Susan Inman,28,11,11,0,6,0
Lafayette,Lewisville Ward 3,Secretary of State,,Dem,Susan Inman,126,41,76,0,9,0
Lafayette,"Stamps Ward 1, Pct 1",Secretary of State,,Dem,Susan Inman,18,8,8,0,2,0
Lafayette,"Stamps Ward 1, Pct 2",Secretary of State,,Dem,Susan Inman,62,31,24,0,6,1
Lafayette,Stamps Ward 2,Secretary of State,,Dem,Susan Inman,68,41,25,0,2,0
Lafayette,Stamps Ward 3,Secretary of State,,Dem,Susan Inman,67,29,30,0,8,0
Lafayette,Boyd Hill,Secretary of State,,Dem,Susan Inman,26,10,15,0,1,0
Lafayette,Bradley,Secretary of State,,Dem,Susan Inman,75,58,15,0,1,1
Lafayette,Buckner,Secretary of State,,Dem,Susan Inman,38,17,20,0,1,0
Lafayette,Canfield,Secretary of State,,Dem,Susan Inman,19,5,9,0,5,0
Lafayette,Center,Secretary of State,,Dem,Susan Inman,16,9,5,0,2,0
Lafayette,Gin City,Secretary of State,,Dem,Susan Inman,43,28,11,0,4,0
Lafayette,Mars Hill,Secretary of State,,Dem,Susan Inman,6,0,6,0,0,0
Lafayette,Oak Grove,Secretary of State,,Dem,Susan Inman,1,1,0,0,0,0
Lafayette,Piney Grove,Secretary of State,,Dem,Susan Inman,20,11,8,0,1,0
Lafayette,Red River,Secretary of State,,Dem,Susan Inman,20,12,7,0,1,0
Lafayette,Sardis,Secretary of State,,Dem,Susan Inman,3,1,0,0,2,0
Lafayette,State Line,Secretary of State,,Dem,Susan Inman,16,8,1,0,7,0
Lafayette,Walker Creek,Secretary of State,,Dem,Susan Inman,17,10,3,0,4,0
Lafayette,Lewisville Ward 1 (Out),Secretary of State,,Dem,Susan Inman,12,1,8,0,3,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Secretary of State,,Dem,Susan Inman,2,1,1,0,0,0
Lafayette,Stamps Ward 2 (Out),Secretary of State,,Dem,Susan Inman,0,0,0,0,0,0
Lafayette,Buckner (Out),Secretary of State,,Dem,Susan Inman,0,0,0,0,0,0
Lafayette,Bradley (Out),Secretary of State,,Dem,Susan Inman,15,11,4,0,0,0
Lafayette,Lewisville Ward 1,Secretary of State,,Rep,John Thurston Commissioner of State Lands,63,16,45,0,2,0
Lafayette,Lewisville Ward 2,Secretary of State,,Rep,John Thurston Commissioner of State Lands,22,4,14,0,4,0
Lafayette,Lewisville Ward 3,Secretary of State,,Rep,John Thurston Commissioner of State Lands,41,13,24,0,4,0
Lafayette,"Stamps Ward 1, Pct 1",Secretary of State,,Rep,John Thurston Commissioner of State Lands,40,18,21,0,0,1
Lafayette,"Stamps Ward 1, Pct 2",Secretary of State,,Rep,John Thurston Commissioner of State Lands,18,2,16,0,0,0
Lafayette,Stamps Ward 2,Secretary of State,,Rep,John Thurston Commissioner of State Lands,79,42,31,0,4,2
Lafayette,Stamps Ward 3,Secretary of State,,Rep,John Thurston Commissioner of State Lands,37,15,19,0,3,0
Lafayette,Boyd Hill,Secretary of State,,Rep,John Thurston Commissioner of State Lands,40,11,27,0,2,0
Lafayette,Bradley,Secretary of State,,Rep,John Thurston Commissioner of State Lands,69,44,22,0,2,1
Lafayette,Buckner,Secretary of State,,Rep,John Thurston Commissioner of State Lands,29,11,17,0,1,0
Lafayette,Canfield,Secretary of State,,Rep,John Thurston Commissioner of State Lands,22,12,10,0,0,0
Lafayette,Center,Secretary of State,,Rep,John Thurston Commissioner of State Lands,190,64,105,0,20,1
Lafayette,Gin City,Secretary of State,,Rep,John Thurston Commissioner of State Lands,71,52,19,0,0,0
Lafayette,Mars Hill,Secretary of State,,Rep,John Thurston Commissioner of State Lands,43,10,32,0,1,0
Lafayette,Oak Grove,Secretary of State,,Rep,John Thurston Commissioner of State Lands,20,9,9,0,2,0
Lafayette,Piney Grove,Secretary of State,,Rep,John Thurston Commissioner of State Lands,95,31,53,0,11,0
Lafayette,Red River,Secretary of State,,Rep,John Thurston Commissioner of State Lands,33,11,16,0,6,0
Lafayette,Sardis,Secretary of State,,Rep,John Thurston Commissioner of State Lands,78,49,26,0,2,1
Lafayette,State Line,Secretary of State,,Rep,John Thurston Commissioner of State Lands,96,54,25,0,17,0
Lafayette,Walker Creek,Secretary of State,,Rep,John Thurston Commissioner of State Lands,137,60,61,0,16,0
Lafayette,Lewisville Ward 1 (Out),Secretary of State,,Rep,John Thurston Commissioner of State Lands,49,16,31,0,2,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Secretary of State,,Rep,John Thurston Commissioner of State Lands,39,15,23,0,1,0
Lafayette,Stamps Ward 2 (Out),Secretary of State,,Rep,John Thurston Commissioner of State Lands,0,0,0,0,0,0
Lafayette,Buckner (Out),Secretary of State,,Rep,John Thurston Commissioner of State Lands,2,0,0,0,2,0
Lafayette,Bradley (Out),Secretary of State,,Rep,John Thurston Commissioner of State Lands,41,33,7,0,1,0
Lafayette,Lewisville Ward 1,Secretary of State,,Lib,Christopher Olson,4,2,2,0,0,0
Lafayette,Lewisville Ward 2,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Lewisville Ward 3,Secretary of State,,Lib,Christopher Olson,2,2,0,0,0,0
Lafayette,"Stamps Ward 1, Pct 1",Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,"Stamps Ward 1, Pct 2",Secretary of State,,Lib,Christopher Olson,1,0,1,0,0,0
Lafayette,Stamps Ward 2,Secretary of State,,Lib,Christopher Olson,2,2,0,0,0,0
Lafayette,Stamps Ward 3,Secretary of State,,Lib,Christopher Olson,2,2,0,0,0,0
Lafayette,Boyd Hill,Secretary of State,,Lib,Christopher Olson,1,0,1,0,0,0
Lafayette,Bradley,Secretary of State,,Lib,Christopher Olson,3,2,1,0,0,0
Lafayette,Buckner,Secretary of State,,Lib,Christopher Olson,1,1,0,0,0,0
Lafayette,Canfield,Secretary of State,,Lib,Christopher Olson,1,1,0,0,0,0
Lafayette,Center,Secretary of State,,Lib,Christopher Olson,4,0,4,0,0,0
Lafayette,Gin City,Secretary of State,,Lib,Christopher Olson,1,1,0,0,0,0
Lafayette,Mars Hill,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Oak Grove,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Piney Grove,Secretary of State,,Lib,Christopher Olson,1,1,0,0,0,0
Lafayette,Red River,Secretary of State,,Lib,Christopher Olson,2,2,0,0,0,0
Lafayette,Sardis,Secretary of State,,Lib,Christopher Olson,2,1,1,0,0,0
Lafayette,State Line,Secretary of State,,Lib,Christopher Olson,4,2,2,0,0,0
Lafayette,Walker Creek,Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Lewisville Ward 1 (Out),Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Secretary of State,,Lib,Christopher Olson,1,0,1,0,0,0
Lafayette,Stamps Ward 2 (Out),Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Buckner (Out),Secretary of State,,Lib,Christopher Olson,0,0,0,0,0,0
Lafayette,Bradley (Out),Secretary of State,,Lib,Christopher Olson,1,1,0,0,0,0
Lafayette,Lewisville Ward 1,State Treasurer,,Rep,Treasurer of State Dennis Milligan,74,21,51,0,2,0
Lafayette,Lewisville Ward 2,State Treasurer,,Rep,Treasurer of State Dennis Milligan,28,7,16,0,5,0
Lafayette,Lewisville Ward 3,State Treasurer,,Rep,Treasurer of State Dennis Milligan,55,17,34,0,4,0
Lafayette,"Stamps Ward 1, Pct 1",State Treasurer,,Rep,Treasurer of State Dennis Milligan,44,20,22,0,1,1
Lafayette,"Stamps Ward 1, Pct 2",State Treasurer,,Rep,Treasurer of State Dennis Milligan,27,6,21,0,0,0
Lafayette,Stamps Ward 2,State Treasurer,,Rep,Treasurer of State Dennis Milligan,93,51,36,0,4,2
Lafayette,Stamps Ward 3,State Treasurer,,Rep,Treasurer of State Dennis Milligan,47,18,26,0,3,0
Lafayette,Boyd Hill,State Treasurer,,Rep,Treasurer of State Dennis Milligan,43,12,29,0,2,0
Lafayette,Bradley,State Treasurer,,Rep,Treasurer of State Dennis Milligan,83,57,23,0,2,1
Lafayette,Buckner,State Treasurer,,Rep,Treasurer of State Dennis Milligan,32,12,18,0,2,0
Lafayette,Canfield,State Treasurer,,Rep,Treasurer of State Dennis Milligan,23,12,10,0,1,0
Lafayette,Center,State Treasurer,,Rep,Treasurer of State Dennis Milligan,196,66,109,0,20,1
Lafayette,Gin City,State Treasurer,,Rep,Treasurer of State Dennis Milligan,76,56,20,0,0,0
Lafayette,Mars Hill,State Treasurer,,Rep,Treasurer of State Dennis Milligan,45,10,34,0,1,0
Lafayette,Oak Grove,State Treasurer,,Rep,Treasurer of State Dennis Milligan,21,10,9,0,2,0
Lafayette,Piney Grove,State Treasurer,,Rep,Treasurer of State Dennis Milligan,102,36,54,0,12,0
Lafayette,Red River,State Treasurer,,Rep,Treasurer of State Dennis Milligan,31,12,13,0,6,0
Lafayette,Sardis,State Treasurer,,Rep,Treasurer of State Dennis Milligan,77,49,25,0,2,1
Lafayette,State Line,State Treasurer,,Rep,Treasurer of State Dennis Milligan,99,53,27,0,19,0
Lafayette,Walker Creek,State Treasurer,,Rep,Treasurer of State Dennis Milligan,146,65,61,0,20,0
Lafayette,Lewisville Ward 1 (Out),State Treasurer,,Rep,Treasurer of State Dennis Milligan,54,17,34,0,3,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",State Treasurer,,Rep,Treasurer of State Dennis Milligan,39,16,22,0,1,0
Lafayette,Stamps Ward 2 (Out),State Treasurer,,Rep,Treasurer of State Dennis Milligan,0,0,0,0,0,0
Lafayette,Buckner (Out),State Treasurer,,Rep,Treasurer of State Dennis Milligan,2,0,0,0,2,0
Lafayette,Bradley (Out),State Treasurer,,Rep,Treasurer of State Dennis Milligan,44,36,7,0,1,0
Lafayette,Lewisville Ward 1,State Treasurer,,Lib,Ashley Ewald,38,15,19,0,4,0
Lafayette,Lewisville Ward 2,State Treasurer,,Lib,Ashley Ewald,22,8,9,0,5,0
Lafayette,Lewisville Ward 3,State Treasurer,,Lib,Ashley Ewald,102,33,61,0,8,0
Lafayette,"Stamps Ward 1, Pct 1",State Treasurer,,Lib,Ashley Ewald,12,5,6,0,1,0
Lafayette,"Stamps Ward 1, Pct 2",State Treasurer,,Lib,Ashley Ewald,47,23,19,0,4,1
Lafayette,Stamps Ward 2,State Treasurer,,Lib,Ashley Ewald,52,33,18,0,1,0
Lafayette,Stamps Ward 3,State Treasurer,,Lib,Ashley Ewald,55,26,22,0,7,0
Lafayette,Boyd Hill,State Treasurer,,Lib,Ashley Ewald,20,6,13,0,1,0
Lafayette,Bradley,State Treasurer,,Lib,Ashley Ewald,48,40,7,0,1,0
Lafayette,Buckner,State Treasurer,,Lib,Ashley Ewald,26,12,14,0,0,0
Lafayette,Canfield,State Treasurer,,Lib,Ashley Ewald,16,4,9,0,3,0
Lafayette,Center,State Treasurer,,Lib,Ashley Ewald,13,6,5,0,2,0
Lafayette,Gin City,State Treasurer,,Lib,Ashley Ewald,36,25,9,0,2,0
Lafayette,Mars Hill,State Treasurer,,Lib,Ashley Ewald,2,0,2,0,0,0
Lafayette,Oak Grove,State Treasurer,,Lib,Ashley Ewald,0,0,0,0,0,0
Lafayette,Piney Grove,State Treasurer,,Lib,Ashley Ewald,13,7,6,0,0,0
Lafayette,Red River,State Treasurer,,Lib,Ashley Ewald,20,12,8,0,0,0
Lafayette,Sardis,State Treasurer,,Lib,Ashley Ewald,4,1,1,0,2,0
Lafayette,State Line,State Treasurer,,Lib,Ashley Ewald,18,11,1,0,6,0
Lafayette,Walker Creek,State Treasurer,,Lib,Ashley Ewald,8,5,3,0,0,0
Lafayette,Lewisville Ward 1 (Out),State Treasurer,,Lib,Ashley Ewald,3,0,2,0,1,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",State Treasurer,,Lib,Ashley Ewald,5,2,3,0,0,0
Lafayette,Stamps Ward 2 (Out),State Treasurer,,Lib,Ashley Ewald,0,0,0,0,0,0
Lafayette,Buckner (Out),State Treasurer,,Lib,Ashley Ewald,0,0,0,0,0,0
Lafayette,Bradley (Out),State Treasurer,,Lib,Ashley Ewald,13,9,4,0,0,0
Lafayette,Lewisville Ward 1,Auditor of State,,Rep,Auditor Andrea Lea,74,19,52,0,3,0
Lafayette,Lewisville Ward 2,Auditor of State,,Rep,Auditor Andrea Lea,31,8,16,0,7,0
Lafayette,Lewisville Ward 3,Auditor of State,,Rep,Auditor Andrea Lea,67,20,41,0,6,0
Lafayette,"Stamps Ward 1, Pct 1",Auditor of State,,Rep,Auditor Andrea Lea,45,20,23,0,1,1
Lafayette,"Stamps Ward 1, Pct 2",Auditor of State,,Rep,Auditor Andrea Lea,30,8,22,0,0,0
Lafayette,Stamps Ward 2,Auditor of State,,Rep,Auditor Andrea Lea,93,50,37,0,4,2
Lafayette,Stamps Ward 3,Auditor of State,,Rep,Auditor Andrea Lea,44,17,24,0,3,0
Lafayette,Boyd Hill,Auditor of State,,Rep,Auditor Andrea Lea,46,14,29,0,3,0
Lafayette,Bradley,Auditor of State,,Rep,Auditor Andrea Lea,83,56,23,0,3,1
Lafayette,Buckner,Auditor of State,,Rep,Auditor Andrea Lea,34,11,21,0,2,0
Lafayette,Canfield,Auditor of State,,Rep,Auditor Andrea Lea,25,12,12,0,1,0
Lafayette,Center,Auditor of State,,Rep,Auditor Andrea Lea,193,64,108,0,20,1
Lafayette,Gin City,Auditor of State,,Rep,Auditor Andrea Lea,78,58,20,0,0,0
Lafayette,Mars Hill,Auditor of State,,Rep,Auditor Andrea Lea,45,10,34,0,1,0
Lafayette,Oak Grove,Auditor of State,,Rep,Auditor Andrea Lea,21,10,9,0,2,0
Lafayette,Piney Grove,Auditor of State,,Rep,Auditor Andrea Lea,103,38,53,0,12,0
Lafayette,Red River,Auditor of State,,Rep,Auditor Andrea Lea,32,12,14,0,6,0
Lafayette,Sardis,Auditor of State,,Rep,Auditor Andrea Lea,77,49,25,0,2,1
Lafayette,State Line,Auditor of State,,Rep,Auditor Andrea Lea,103,54,27,0,22,0
Lafayette,Walker Creek,Auditor of State,,Rep,Auditor Andrea Lea,146,65,61,0,20,0
Lafayette,Lewisville Ward 1 (Out),Auditor of State,,Rep,Auditor Andrea Lea,51,15,33,0,3,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Auditor of State,,Rep,Auditor Andrea Lea,41,17,23,0,1,0
Lafayette,Stamps Ward 2 (Out),Auditor of State,,Rep,Auditor Andrea Lea,0,0,0,0,0,0
Lafayette,Buckner (Out),Auditor of State,,Rep,Auditor Andrea Lea,2,0,0,0,2,0
Lafayette,Bradley (Out),Auditor of State,,Rep,Auditor Andrea Lea,45,37,7,0,1,0
Lafayette,Lewisville Ward 1,Auditor of State,,Lib,David E. Dinwiddie,36,17,16,0,3,0
Lafayette,Lewisville Ward 2,Auditor of State,,Lib,David E. Dinwiddie,19,7,9,0,3,0
Lafayette,Lewisville Ward 3,Auditor of State,,Lib,David E. Dinwiddie,92,34,53,0,5,0
Lafayette,"Stamps Ward 1, Pct 1",Auditor of State,,Lib,David E. Dinwiddie,10,4,5,0,1,0
Lafayette,"Stamps Ward 1, Pct 2",Auditor of State,,Lib,David E. Dinwiddie,45,22,18,0,4,1
Lafayette,Stamps Ward 2,Auditor of State,,Lib,David E. Dinwiddie,50,33,16,0,1,0
Lafayette,Stamps Ward 3,Auditor of State,,Lib,David E. Dinwiddie,56,25,24,0,7,0
Lafayette,Boyd Hill,Auditor of State,,Lib,David E. Dinwiddie,15,3,12,0,0,0
Lafayette,Bradley,Auditor of State,,Lib,David E. Dinwiddie,50,42,7,0,0,1
Lafayette,Buckner,Auditor of State,,Lib,David E. Dinwiddie,26,13,13,0,0,0
Lafayette,Canfield,Auditor of State,,Lib,David E. Dinwiddie,15,5,7,0,3,0
Lafayette,Center,Auditor of State,,Lib,David E. Dinwiddie,16,8,6,0,2,0
Lafayette,Gin City,Auditor of State,,Lib,David E. Dinwiddie,35,24,9,0,2,0
Lafayette,Mars Hill,Auditor of State,,Lib,David E. Dinwiddie,2,0,2,0,0,0
Lafayette,Oak Grove,Auditor of State,,Lib,David E. Dinwiddie,0,0,0,0,0,0
Lafayette,Piney Grove,Auditor of State,,Lib,David E. Dinwiddie,12,5,7,0,0,0
Lafayette,Red River,Auditor of State,,Lib,David E. Dinwiddie,19,12,7,0,0,0
Lafayette,Sardis,Auditor of State,,Lib,David E. Dinwiddie,3,1,0,0,2,0
Lafayette,State Line,Auditor of State,,Lib,David E. Dinwiddie,14,10,1,0,3,0
Lafayette,Walker Creek,Auditor of State,,Lib,David E. Dinwiddie,8,5,3,0,0,0
Lafayette,Lewisville Ward 1 (Out),Auditor of State,,Lib,David E. Dinwiddie,8,2,5,0,1,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Auditor of State,,Lib,David E. Dinwiddie,1,0,1,0,0,0
Lafayette,Stamps Ward 2 (Out),Auditor of State,,Lib,David E. Dinwiddie,0,0,0,0,0,0
Lafayette,Buckner (Out),Auditor of State,,Lib,David E. Dinwiddie,0,0,0,0,0,0
Lafayette,Bradley (Out),Auditor of State,,Lib,David E. Dinwiddie,11,8,3,0,0,0
Lafayette,Lewisville Ward 1,Commissioner of State Lands,,Dem,Larry Williams,51,21,26,0,4,0
Lafayette,Lewisville Ward 2,Commissioner of State Lands,,Dem,Larry Williams,27,10,11,0,6,0
Lafayette,Lewisville Ward 3,Commissioner of State Lands,,Dem,Larry Williams,139,46,81,0,12,0
Lafayette,"Stamps Ward 1, Pct 1",Commissioner of State Lands,,Dem,Larry Williams,22,8,12,0,2,0
Lafayette,"Stamps Ward 1, Pct 2",Commissioner of State Lands,,Dem,Larry Williams,66,34,25,0,6,1
Lafayette,Stamps Ward 2,Commissioner of State Lands,,Dem,Larry Williams,68,40,26,0,2,0
Lafayette,Stamps Ward 3,Commissioner of State Lands,,Dem,Larry Williams,72,31,33,0,8,0
Lafayette,Boyd Hill,Commissioner of State Lands,,Dem,Larry Williams,23,10,12,0,1,0
Lafayette,Bradley,Commissioner of State Lands,,Dem,Larry Williams,77,62,13,0,1,1
Lafayette,Buckner,Commissioner of State Lands,,Dem,Larry Williams,40,19,20,0,1,0
Lafayette,Canfield,Commissioner of State Lands,,Dem,Larry Williams,18,6,8,0,4,0
Lafayette,Center,Commissioner of State Lands,,Dem,Larry Williams,20,10,7,0,3,0
Lafayette,Gin City,Commissioner of State Lands,,Dem,Larry Williams,41,27,10,0,4,0
Lafayette,Mars Hill,Commissioner of State Lands,,Dem,Larry Williams,6,0,6,0,0,0
Lafayette,Oak Grove,Commissioner of State Lands,,Dem,Larry Williams,2,1,1,0,0,0
Lafayette,Piney Grove,Commissioner of State Lands,,Dem,Larry Williams,26,16,9,0,1,0
Lafayette,Red River,Commissioner of State Lands,,Dem,Larry Williams,25,14,9,0,2,0
Lafayette,Sardis,Commissioner of State Lands,,Dem,Larry Williams,9,4,3,0,2,0
Lafayette,State Line,Commissioner of State Lands,,Dem,Larry Williams,20,9,2,0,9,0
Lafayette,Walker Creek,Commissioner of State Lands,,Dem,Larry Williams,14,9,3,0,2,0
Lafayette,Lewisville Ward 1 (Out),Commissioner of State Lands,,Dem,Larry Williams,14,2,9,0,3,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Commissioner of State Lands,,Dem,Larry Williams,3,1,2,0,0,0
Lafayette,Stamps Ward 2 (Out),Commissioner of State Lands,,Dem,Larry Williams,0,0,0,0,0,0
Lafayette,Buckner (Out),Commissioner of State Lands,,Dem,Larry Williams,0,0,0,0,0,0
Lafayette,Bradley (Out),Commissioner of State Lands,,Dem,Larry Williams,17,13,4,0,0,0
Lafayette,Lewisville Ward 1,Commissioner of State Lands,,Rep,Tommy Land,59,15,42,0,2,0
Lafayette,Lewisville Ward 2,Commissioner of State Lands,,Rep,Tommy Land,22,4,14,0,4,0
Lafayette,Lewisville Ward 3,Commissioner of State Lands,,Rep,Tommy Land,32,11,18,0,3,0
Lafayette,"Stamps Ward 1, Pct 1",Commissioner of State Lands,,Rep,Tommy Land,36,16,19,0,0,1
Lafayette,"Stamps Ward 1, Pct 2",Commissioner of State Lands,,Rep,Tommy Land,15,0,15,0,0,0
Lafayette,Stamps Ward 2,Commissioner of State Lands,,Rep,Tommy Land,79,43,30,0,4,2
Lafayette,Stamps Ward 3,Commissioner of State Lands,,Rep,Tommy Land,31,14,15,0,2,0
Lafayette,Boyd Hill,Commissioner of State Lands,,Rep,Tommy Land,38,11,25,0,2,0
Lafayette,Bradley,Commissioner of State Lands,,Rep,Tommy Land,64,41,20,0,2,1
Lafayette,Buckner,Commissioner of State Lands,,Rep,Tommy Land,27,10,16,0,1,0
Lafayette,Canfield,Commissioner of State Lands,,Rep,Tommy Land,24,12,11,0,1,0
Lafayette,Center,Commissioner of State Lands,,Rep,Tommy Land,186,63,103,0,19,1
Lafayette,Gin City,Commissioner of State Lands,,Rep,Tommy Land,72,52,20,0,0,0
Lafayette,Mars Hill,Commissioner of State Lands,,Rep,Tommy Land,43,10,32,0,1,0
Lafayette,Oak Grove,Commissioner of State Lands,,Rep,Tommy Land,18,9,7,0,2,0
Lafayette,Piney Grove,Commissioner of State Lands,,Rep,Tommy Land,89,26,52,0,11,0
Lafayette,Red River,Commissioner of State Lands,,Rep,Tommy Land,28,9,14,0,5,0
Lafayette,Sardis,Commissioner of State Lands,,Rep,Tommy Land,74,47,24,0,2,1
Lafayette,State Line,Commissioner of State Lands,,Rep,Tommy Land,94,53,25,0,16,0
Lafayette,Walker Creek,Commissioner of State Lands,,Rep,Tommy Land,140,61,61,0,18,0
Lafayette,Lewisville Ward 1 (Out),Commissioner of State Lands,,Rep,Tommy Land,47,15,30,0,2,0
Lafayette,"Stamps Ward 1, Pct 2 (Out)",Commissioner of State Lands,,Rep,Tommy Land,39,16,22,0,1,0
Lafayette,Stamps Ward 2 (Out),Commissioner of State Lands,,Rep,Tommy Land,0,0,0,0,0,0
Lafayette,Buckner (Out),Commissioner of State Lands,,Rep,Tommy Land,2,0,0,0,2,0
Lafayette,Bradley (Out),Commissioner of State Lands,,Rep,Tommy Land,40,32,7,0,1,0
Lafayette,Lewisville Ward 1,Commissioner of State Lands,,Lib,T.J. Campbell,5,2,3,0,0,0
Lafayette,Lewisville Ward 2,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lafayette,Lewisville Ward 3,Commissioner of State Lands,,Lib,T.J. Campbell,2,1,1,0,0,0
Lafayette,"Stamps Ward 1, Pct 1",Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lafayette,"Stamps Ward 1, Pct 2",Commissioner of State Lands,,Lib,T.J. Campbell,2,1,1,0,0,0
Lafayette,Stamps Ward 2,Commissioner of State Lands,,Lib,T.J. Campbell,2,2,0,0,0,0
Lafayette,Stamps Ward 3,Commissioner of State Lands,,Lib,T.J. Campbell,2,1,1,0,0,0
Lafayette,Boyd Hill,Commissioner of State Lands,,Lib,T.J. Campbell,4,0,4,0,0,0
Lafayette,Bradley,Commissioner of State Lands,,Lib,T.J. Campbell,2,1,1,0,0,0
Lafayette,Buckner,Commissioner of State Lands,,Lib,T.J. Campbell,1,0,1,0,0,0
Lafayette,Canfield,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
Lafayette,Center,Commissioner of State Lands,,Lib,T.J. Campbell,4,0,4,0,0,0
Lafayette,Gin City,Commissioner of State Lands,,Lib,T.J. Campbell,1,1,0,0,0,0
Lafayette,Mars Hill,Commissioner of State Lands,,Lib,T.J. Campbell,0,0,0,0,0,0
