county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,early_vote_paper
Lee,JP06,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,69,0,11,0,9,49
Lee,JP07,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,108,0,21,0,6,81
Lee,JP08,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,57,0,20,0,3,34
Lee,JP09,Issue No. 4: An Amendment to Require Four Licenses to be Issued for Casino Gaming at Casinos, One Each in Crittenden (to Southland Racing Corporation),NON,AGAINST,86,0,49,0,13,24
Lee,JP01,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,193,0,157,0,6,30
Lee,JP02,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,226,0,121,0,32,73
Lee,JP03,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,200,0,49,0,7,144
Lee,JP04,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,140,0,50,0,5,85
Lee,JP05,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,113,0,45,0,7,61
Lee,JP06,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,195,0,49,0,25,121
Lee,JP07,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,182,0,38,0,9,135
Lee,JP08,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,148,0,54,0,8,86
Lee,JP09,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,FOR,207,0,119,0,29,59
Lee,JP01,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,84,0,70,0,0,14
Lee,JP02,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,68,0,52,0,0,16
Lee,JP03,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,53,0,21,0,3,29
Lee,JP04,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,53,0,20,0,0,33
Lee,JP05,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,66,0,20,0,4,42
Lee,JP06,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,26,0,5,0,1,20
Lee,JP07,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,45,0,7,0,4,34
Lee,JP08,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,42,0,18,0,0,24
Lee,JP09,Issue No. 5: An Act to Increase the Arkansas Minimum Wage,,NON,AGAINST,29,0,24,0,1,4
