county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Ashley,HW3,Attorney General,,REP,Attorney General Leslie Rutledge,269,78,0,188,3
Ashley,HW2,Attorney General,,REP,Attorney General Leslie Rutledge,149,54,0,90,5
Ashley,HW1,Attorney General,,REP,Attorney General Leslie Rutledge,37,21,0,16,0
Ashley,HAMBURG RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,389,118,0,264,7
Ashley,MT ZION,Attorney General,,REP,Attorney General Leslie Rutledge,110,37,0,67,6
Ashley,MILO,Attorney General,,REP,Attorney General Leslie Rutledge,245,128,0,113,4
Ashley,BEECH CREEK,Attorney General,,REP,Attorney General Leslie Rutledge,20,8,0,12,0
Ashley,MIST,Attorney General,,REP,Attorney General Leslie Rutledge,60,19,0,41,0
Ashley,FH CITY,Attorney General,,REP,Attorney General Leslie Rutledge,26,22,0,4,0
Ashley,FH RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,139,90,2,46,1
Ashley,PORTLAND CITY,Attorney General,,REP,Attorney General Leslie Rutledge,69,58,0,8,3
Ashley,PORTLAND RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,19,19,0,0,0
Ashley,BOYDELL,Attorney General,,REP,Attorney General Leslie Rutledge,2,1,0,1,0
Ashley,SNY/TRA,Attorney General,,REP,Attorney General Leslie Rutledge,22,7,1,14,0
Ashley,MONTROSE CITY,Attorney General,,REP,Attorney General Leslie Rutledge,16,13,0,3,0
Ashley,MONTROSE RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,2,2,0,0,0
Ashley,PARKDALE CITY,Attorney General,,REP,Attorney General Leslie Rutledge,25,22,0,3,0
Ashley,PARKDALE RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,3,0,0,3,0
Ashley,WILMOT CITY,Attorney General,,REP,Attorney General Leslie Rutledge,34,28,0,5,1
Ashley,WILMOT RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,36,22,0,12,2
Ashley,CW1,Attorney General,,DEM,Mike Lee,265,96,0,161,8
Ashley,CW2,Attorney General,,DEM,Mike Lee,282,86,0,191,5
Ashley,CW3,Attorney General,,DEM,Mike Lee,162,58,0,102,2
Ashley,NCE,Attorney General,,DEM,Mike Lee,55,22,0,31,2
Ashley,NCW,Attorney General,,DEM,Mike Lee,41,26,0,15,0
Ashley,WCR,Attorney General,,DEM,Mike Lee,135,49,0,85,1
Ashley,VOTECH,Attorney General,,DEM,Mike Lee,55,23,0,30,2
Ashley,COOTER,Attorney General,,DEM,Mike Lee,26,18,1,7,0
Ashley,HICKORY GROVE,Attorney General,,DEM,Mike Lee,44,24,1,18,1
Ashley,CROSSROADS,Attorney General,,DEM,Mike Lee,42,22,0,20,0
Ashley,HW3,Attorney General,,DEM,Mike Lee,67,26,0,38,3
Ashley,HW2,Attorney General,,DEM,Mike Lee,56,15,0,39,2
Ashley,HW1,Attorney General,,DEM,Mike Lee,146,61,0,83,2
Ashley,HAMBURG RURAL,Attorney General,,DEM,Mike Lee,71,26,0,44,1
Ashley,MT ZION,Attorney General,,DEM,Mike Lee,10,4,0,6,0
Ashley,MILO,Attorney General,,DEM,Mike Lee,47,25,0,19,3
Ashley,BEECH CREEK,Attorney General,,DEM,Mike Lee,1,1,0,0,0
Ashley,MIST,Attorney General,,DEM,Mike Lee,9,3,0,6,0
Ashley,FH CITY,Attorney General,,DEM,Mike Lee,27,18,0,9,0
Ashley,FH RURAL,Attorney General,,DEM,Mike Lee,30,23,0,7,0
Ashley,PORTLAND CITY,Attorney General,,DEM,Mike Lee,64,58,0,5,1
Ashley,PORTLAND RURAL,Attorney General,,DEM,Mike Lee,12,12,0,0,0
Ashley,BOYDELL,Attorney General,,DEM,Mike Lee,4,3,0,1,0
Ashley,SNY/TRA,Attorney General,,DEM,Mike Lee,4,4,0,0,0
Ashley,MONTROSE CITY,Attorney General,,DEM,Mike Lee,72,64,1,5,2
Ashley,MONTROSE RURAL,Attorney General,,DEM,Mike Lee,1,1,0,0,0
Ashley,PARKDALE CITY,Attorney General,,DEM,Mike Lee,56,52,0,4,0
Ashley,PARKDALE RURAL,Attorney General,,DEM,Mike Lee,4,4,0,0,0
Ashley,WILMOT CITY,Attorney General,,DEM,Mike Lee,119,88,0,28,3
Ashley,WILMOT RURAL,Attorney General,,DEM,Mike Lee,11,9,0,2,0
Ashley,CW1,Attorney General,,LIB,Kerry Hicks,6,3,1,2,0
Ashley,CW2,Attorney General,,LIB,Kerry Hicks,10,6,0,4,0
Ashley,CW3,Attorney General,,LIB,Kerry Hicks,10,4,0,6,0
Ashley,NCE,Attorney General,,LIB,Kerry Hicks,8,6,0,2,0
Ashley,NCW,Attorney General,,LIB,Kerry Hicks,6,5,0,1,0
Ashley,WCR,Attorney General,,LIB,Kerry Hicks,2,0,0,2,0
Ashley,VOTECH,Attorney General,,LIB,Kerry Hicks,2,1,0,1,0
Ashley,COOTER,Attorney General,,LIB,Kerry Hicks,2,1,0,1,0
Ashley,HICKORY GROVE,Attorney General,,LIB,Kerry Hicks,4,4,0,0,0
Ashley,CROSSROADS,Attorney General,,LIB,Kerry Hicks,6,1,0,5,0
Ashley,HW3,Attorney General,,LIB,Kerry Hicks,4,3,0,1,0
Ashley,HW2,Attorney General,,LIB,Kerry Hicks,4,2,0,2,0
Ashley,HW1,Attorney General,,LIB,Kerry Hicks,8,4,0,4,0
Ashley,HAMBURG RURAL,Attorney General,,LIB,Kerry Hicks,6,4,0,2,0
Ashley,MT ZION,Attorney General,,LIB,Kerry Hicks,3,1,0,2,0
Ashley,MILO,Attorney General,,LIB,Kerry Hicks,10,2,0,8,0
Ashley,BEECH CREEK,Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Ashley,MIST,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,FH CITY,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Ashley,FH RURAL,Attorney General,,LIB,Kerry Hicks,4,2,0,2,0
Ashley,PORTLAND CITY,Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Ashley,PORTLAND RURAL,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Ashley,BOYDELL,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,SNY/TRA,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,MONTROSE CITY,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Ashley,MONTROSE RURAL,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,PARKDALE CITY,Attorney General,,LIB,Kerry Hicks,1,1,0,0,0
Ashley,PARKDALE RURAL,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,WILMOT CITY,Attorney General,,LIB,Kerry Hicks,2,1,0,1,0
Ashley,WILMOT RURAL,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Ashley,CW1,Secretary of State,,LIB,Christopher Olson,7,5,0,1,1
Ashley,CW2,Secretary of State,,LIB,Christopher Olson,7,4,0,3,0
Ashley,CW3,Secretary of State,,LIB,Christopher Olson,6,1,0,5,0
Ashley,NCE,Secretary of State,,LIB,Christopher Olson,5,5,0,0,0
Ashley,NCW,Secretary of State,,LIB,Christopher Olson,3,2,0,1,0
Ashley,WCR,Secretary of State,,LIB,Christopher Olson,2,0,0,2,0
Ashley,VOTECH,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Ashley,COOTER,Secretary of State,,LIB,Christopher Olson,3,0,0,3,0
Ashley,HICKORY GROVE,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Ashley,CROSSROADS,Secretary of State,,LIB,Christopher Olson,7,2,0,4,1
Ashley,HW3,Secretary of State,,LIB,Christopher Olson,5,4,0,1,0
Ashley,HW2,Secretary of State,,LIB,Christopher Olson,3,0,0,3,0
Ashley,HW1,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Ashley,HAMBURG RURAL,Secretary of State,,LIB,Christopher Olson,9,4,0,5,0
Ashley,MT ZION,Secretary of State,,LIB,Christopher Olson,2,0,0,2,0
Ashley,MILO,Secretary of State,,LIB,Christopher Olson,6,3,0,3,0
Ashley,BEECH CREEK,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Ashley,MIST,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Ashley,FH CITY,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Ashley,FH RURAL,Secretary of State,,LIB,Christopher Olson,2,1,0,1,0
Ashley,PORTLAND CITY,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Ashley,PORTLAND RURAL,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,BOYDELL,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,SNY/TRA,Secretary of State,,LIB,Christopher Olson,1,1,0,0,0
Ashley,MONTROSE CITY,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,MONTROSE RURAL,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,PARKDALE CITY,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Ashley,PARKDALE RURAL,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,WILMOT CITY,Secretary of State,,LIB,Christopher Olson,3,1,0,2,0
Ashley,WILMOT RURAL,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Ashley,CW1,Secretary of State,,DEM,Susan Inman,265,97,0,160,8
Ashley,CW2,Secretary of State,,DEM,Susan Inman,286,88,0,192,6
Ashley,CW3,Secretary of State,,DEM,Susan Inman,167,57,0,108,2
Ashley,NCE,Secretary of State,,DEM,Susan Inman,64,27,0,35,2
Ashley,NCW,Secretary of State,,DEM,Susan Inman,42,28,0,14,0
Ashley,WCR,Secretary of State,,DEM,Susan Inman,140,55,0,84,1
Ashley,VOTECH,Secretary of State,,DEM,Susan Inman,62,28,0,33,1
Ashley,COOTER,Secretary of State,,DEM,Susan Inman,29,21,1,7,0
Ashley,HICKORY GROVE,Secretary of State,,DEM,Susan Inman,40,23,1,15,1
Ashley,CROSSROADS,Secretary of State,,DEM,Susan Inman,42,21,0,21,0
Ashley,HW3,Secretary of State,,DEM,Susan Inman,71,26,0,42,3
Ashley,HW2,Secretary of State,,DEM,Susan Inman,58,13,0,41,4
Ashley,HW1,Secretary of State,,DEM,Susan Inman,145,61,0,82,2
Ashley,HAMBURG RURAL,Secretary of State,,DEM,Susan Inman,71,22,0,47,2
Ashley,MT ZION,Secretary of State,,DEM,Susan Inman,7,3,0,4,0
Ashley,MILO,Secretary of State,,DEM,Susan Inman,45,19,0,23,3
Ashley,BEECH CREEK,Secretary of State,,DEM,Susan Inman,1,1,0,0,0
Ashley,MIST,Secretary of State,,DEM,Susan Inman,7,3,0,4,0
Ashley,FH CITY,Secretary of State,,DEM,Susan Inman,29,21,0,8,0
Ashley,FH RURAL,Secretary of State,,DEM,Susan Inman,28,21,0,7,0
Ashley,PORTLAND CITY,Secretary of State,,DEM,Susan Inman,68,63,0,4,1
Ashley,PORTLAND RURAL,Secretary of State,,DEM,Susan Inman,14,14,0,0,0
Ashley,BOYDELL,Secretary of State,,DEM,Susan Inman,4,3,0,1,0
Ashley,SNY/TRA,Secretary of State,,DEM,Susan Inman,4,3,0,1,0
Ashley,MONTROSE CITY,Secretary of State,,DEM,Susan Inman,79,70,1,6,2
Ashley,MONTROSE RURAL,Secretary of State,,DEM,Susan Inman,1,1,0,0,0
Ashley,PARKDALE CITY,Secretary of State,,DEM,Susan Inman,57,53,0,4,0
Ashley,PARKDALE RURAL,Secretary of State,,DEM,Susan Inman,4,4,0,0,0
Ashley,WILMOT CITY,Secretary of State,,DEM,Susan Inman,118,89,0,26,3
Ashley,WILMOT RURAL,Secretary of State,,DEM,Susan Inman,14,10,0,4,0
Ashley,CW1,Secretary of State,,REP,John Thurston Commissioner of State Lands,159,68,1,86,4
Ashley,CW2,Secretary of State,,REP,John Thurston Commissioner of State Lands,265,74,0,187,4
Ashley,CW3,Secretary of State,,REP,John Thurston Commissioner of State Lands,553,210,5,331,7
Ashley,NCE,Secretary of State,,REP,John Thurston Commissioner of State Lands,234,129,0,100,5
Ashley,NCW,Secretary of State,,REP,John Thurston Commissioner of State Lands,142,88,0,54,0
Ashley,WCR,Secretary of State,,REP,John Thurston Commissioner of State Lands,270,127,0,141,2
Ashley,VOTECH,Secretary of State,,REP,John Thurston Commissioner of State Lands,162,71,2,86,3
Ashley,COOTER,Secretary of State,,REP,John Thurston Commissioner of State Lands,128,98,1,29,0
Ashley,HICKORY GROVE,Secretary of State,,REP,John Thurston Commissioner of State Lands,302,133,4,163,2
Ashley,CROSSROADS,Secretary of State,,REP,John Thurston Commissioner of State Lands,236,122,1,110,3
Ashley,HW3,Secretary of State,,REP,John Thurston Commissioner of State Lands,262,77,0,182,3
Ashley,HW2,Secretary of State,,REP,John Thurston Commissioner of State Lands,148,58,0,87,3
Ashley,HW1,Secretary of State,,REP,John Thurston Commissioner of State Lands,43,23,0,20,0
Ashley,HAMBURG RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,388,121,0,260,7
Ashley,MT ZION,Secretary of State,,REP,John Thurston Commissioner of State Lands,114,39,0,69,6
Ashley,MILO,Secretary of State,,REP,John Thurston Commissioner of State Lands,252,134,0,114,4
Ashley,BEECH CREEK,Secretary of State,,REP,John Thurston Commissioner of State Lands,20,8,0,12,0
Ashley,MIST,Secretary of State,,REP,John Thurston Commissioner of State Lands,60,19,0,41,0
Ashley,FH CITY,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,20,0,4,0
Ashley,FH RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,144,94,2,47,1
Ashley,PORTLAND CITY,Secretary of State,,REP,John Thurston Commissioner of State Lands,63,51,0,9,3
Ashley,PORTLAND RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,18,18,0,0,0
Ashley,BOYDELL,Secretary of State,,REP,John Thurston Commissioner of State Lands,3,1,0,2,0
Ashley,SNY/TRA,Secretary of State,,REP,John Thurston Commissioner of State Lands,21,7,1,13,0
Ashley,MONTROSE CITY,Secretary of State,,REP,John Thurston Commissioner of State Lands,13,11,0,2,0
Ashley,MONTROSE RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,2,2,0,0,0
Ashley,PARKDALE CITY,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,21,0,3,0
Ashley,PARKDALE RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,3,0,0,3,0
Ashley,WILMOT CITY,Secretary of State,,REP,John Thurston Commissioner of State Lands,32,26,0,5,1
Ashley,WILMOT RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,34,22,0,10,2
Ashley,CW1,State Treasurer,,REP,Treasurer of State Dennis Milligan,183,75,1,103,4
Ashley,CW2,State Treasurer,,REP,Treasurer of State Dennis Milligan,303,78,0,219,6
Ashley,CW3,State Treasurer,,REP,Treasurer of State Dennis Milligan,594,219,5,362,8
Ashley,NCE,State Treasurer,,REP,Treasurer of State Dennis Milligan,247,138,0,104,5
Ashley,NCW,State Treasurer,,REP,Treasurer of State Dennis Milligan,149,92,0,57,0
Ashley,WCR,State Treasurer,,REP,Treasurer of State Dennis Milligan,291,135,0,154,2
Ashley,VOTECH,State Treasurer,,REP,Treasurer of State Dennis Milligan,171,74,2,92,3
Ashley,COOTER,State Treasurer,,REP,Treasurer of State Dennis Milligan,137,102,1,34,0
Ashley,HICKORY GROVE,State Treasurer,,REP,Treasurer of State Dennis Milligan,309,139,4,164,2
Ashley,CROSSROADS,State Treasurer,,REP,Treasurer of State Dennis Milligan,249,128,1,116,4
Ashley,HW3,State Treasurer,,REP,Treasurer of State Dennis Milligan,283,84,0,196,3
Ashley,HW2,State Treasurer,,REP,Treasurer of State Dennis Milligan,162,57,0,101,4
Ashley,HW1,State Treasurer,,REP,Treasurer of State Dennis Milligan,63,31,0,32,0
Ashley,HAMBURG RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,413,126,0,280,7
Ashley,MT ZION,State Treasurer,,REP,Treasurer of State Dennis Milligan,114,39,0,69,6
Ashley,MILO,State Treasurer,,REP,Treasurer of State Dennis Milligan,269,141,0,124,4
Ashley,BEECH CREEK,State Treasurer,,REP,Treasurer of State Dennis Milligan,20,8,0,12,0
Ashley,MIST,State Treasurer,,REP,Treasurer of State Dennis Milligan,60,18,0,42,0
Ashley,FH CITY,State Treasurer,,REP,Treasurer of State Dennis Milligan,29,25,0,4,0
Ashley,FH RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,150,99,2,48,1
Ashley,PORTLAND CITY,State Treasurer,,REP,Treasurer of State Dennis Milligan,79,66,0,9,4
Ashley,PORTLAND RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,20,20,0,0,0
Ashley,BOYDELL,State Treasurer,,REP,Treasurer of State Dennis Milligan,2,1,0,1,0
Ashley,SNY/TRA,State Treasurer,,REP,Treasurer of State Dennis Milligan,24,9,1,14,0
Ashley,MONTROSE CITY,State Treasurer,,REP,Treasurer of State Dennis Milligan,30,26,0,4,0
Ashley,MONTROSE RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,2,2,0,0,0
Ashley,PARKDALE CITY,State Treasurer,,REP,Treasurer of State Dennis Milligan,30,27,0,3,0
Ashley,PARKDALE RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,3,0,0,3,0
Ashley,WILMOT CITY,State Treasurer,,REP,Treasurer of State Dennis Milligan,49,35,0,11,3
Ashley,WILMOT RURAL,State Treasurer,,REP,Treasurer of State Dennis Milligan,38,24,0,12,2
Ashley,CW1,State Treasurer,,LIB,Ashley Ewald,237,86,0,143,8
Ashley,CW2,State Treasurer,,LIB,Ashley Ewald,248,86,0,157,5
Ashley,CW3,State Treasurer,,LIB,Ashley Ewald,127,50,0,76,1
Ashley,NCE,State Treasurer,,LIB,Ashley Ewald,57,25,0,30,2
Ashley,NCW,State Treasurer,,LIB,Ashley Ewald,38,26,0,12,0
Ashley,WCR,State Treasurer,,LIB,Ashley Ewald,109,41,0,67,1
Ashley,VOTECH,State Treasurer,,LIB,Ashley Ewald,53,26,0,26,1
Ashley,COOTER,State Treasurer,,LIB,Ashley Ewald,20,14,1,5,0
Ashley,HICKORY GROVE,State Treasurer,,LIB,Ashley Ewald,35,20,1,13,1
Ashley,CROSSROADS,State Treasurer,,LIB,Ashley Ewald,34,16,0,18,0
Ashley,HW3,State Treasurer,,LIB,Ashley Ewald,55,23,0,29,3
Ashley,HW2,State Treasurer,,LIB,Ashley Ewald,48,14,0,31,3
Ashley,HW1,State Treasurer,,LIB,Ashley Ewald,120,53,0,65,2
Ashley,HAMBURG RURAL,State Treasurer,,LIB,Ashley Ewald,52,23,0,27,2
Ashley,MT ZION,State Treasurer,,LIB,Ashley Ewald,8,2,0,6,0
Ashley,MILO,State Treasurer,,LIB,Ashley Ewald,31,14,0,16,1
Ashley,BEECH CREEK,State Treasurer,,LIB,Ashley Ewald,2,1,0,1,0
Ashley,MIST,State Treasurer,,LIB,Ashley Ewald,7,3,0,4,0
Ashley,FH CITY,State Treasurer,,LIB,Ashley Ewald,25,16,0,9,0
Ashley,FH RURAL,State Treasurer,,LIB,Ashley Ewald,24,17,0,7,0
Ashley,PORTLAND CITY,State Treasurer,,LIB,Ashley Ewald,48,43,0,5,0
Ashley,PORTLAND RURAL,State Treasurer,,LIB,Ashley Ewald,11,11,0,0,0
Ashley,BOYDELL,State Treasurer,,LIB,Ashley Ewald,5,3,0,2,0
Ashley,SNY/TRA,State Treasurer,,LIB,Ashley Ewald,2,2,0,0,0
Ashley,MONTROSE CITY,State Treasurer,,LIB,Ashley Ewald,52,45,1,4,2
Ashley,MONTROSE RURAL,State Treasurer,,LIB,Ashley Ewald,1,1,0,0,0
Ashley,PARKDALE CITY,State Treasurer,,LIB,Ashley Ewald,51,48,0,3,0
Ashley,PARKDALE RURAL,State Treasurer,,LIB,Ashley Ewald,4,4,0,0,0
Ashley,WILMOT CITY,State Treasurer,,LIB,Ashley Ewald,97,75,0,21,1
Ashley,WILMOT RURAL,State Treasurer,,LIB,Ashley Ewald,10,8,0,2,0
Ashley,CW1,Auditor of State,,REP,Auditor Andrea Lea,193,81,1,107,4
Ashley,CW2,Auditor of State,,REP,Auditor Andrea Lea,310,84,0,221,5
Ashley,CW3,Auditor of State,,REP,Auditor Andrea Lea,597,221,5,362,9
Ashley,NCE,Auditor of State,,REP,Auditor Andrea Lea,249,137,0,107,5
Ashley,NCW,Auditor of State,,REP,Auditor Andrea Lea,148,93,0,55,0
Ashley,WCR,Auditor of State,,REP,Auditor Andrea Lea,295,139,0,154,2
Ashley,VOTECH,Auditor of State,,REP,Auditor Andrea Lea,178,77,2,96,3
Ashley,COOTER,Auditor of State,,REP,Auditor Andrea Lea,139,104,1,34,0
Ashley,HICKORY GROVE,Auditor of State,,REP,Auditor Andrea Lea,308,138,4,164,2
Ashley,CROSSROADS,Auditor of State,,REP,Auditor Andrea Lea,242,124,1,113,4
Ashley,HW3,Auditor of State,,REP,Auditor Andrea Lea,289,85,0,201,3
Ashley,HW2,Auditor of State,,REP,Auditor Andrea Lea,166,58,0,102,6
Ashley,HW1,Auditor of State,,REP,Auditor Andrea Lea,73,38,0,35,0
Ashley,HAMBURG RURAL,Auditor of State,,REP,Auditor Andrea Lea,412,128,0,277,7
Ashley,MT ZION,Auditor of State,,REP,Auditor Andrea Lea,117,39,0,72,6
Ashley,MILO,Auditor of State,,REP,Auditor Andrea Lea,274,142,0,127,5
Ashley,BEECH CREEK,Auditor of State,,REP,Auditor Andrea Lea,20,8,0,12,0
Ashley,MIST,Auditor of State,,REP,Auditor Andrea Lea,59,17,0,42,0
Ashley,FH CITY,Auditor of State,,REP,Auditor Andrea Lea,30,25,0,5,0
Ashley,FH RURAL,Auditor of State,,REP,Auditor Andrea Lea,151,99,2,49,1
Ashley,PORTLAND CITY,Auditor of State,,REP,Auditor Andrea Lea,74,62,0,8,4
Ashley,PORTLAND RURAL,Auditor of State,,REP,Auditor Andrea Lea,22,22,0,0,0
Ashley,BOYDELL,Auditor of State,,REP,Auditor Andrea Lea,3,1,0,2,0
Ashley,SNY/TRA,Auditor of State,,REP,Auditor Andrea Lea,24,9,1,14,0
Ashley,MONTROSE CITY,Auditor of State,,REP,Auditor Andrea Lea,30,25,0,5,0
Ashley,MONTROSE RURAL,Auditor of State,,REP,Auditor Andrea Lea,2,2,0,0,0
Ashley,PARKDALE CITY,Auditor of State,,REP,Auditor Andrea Lea,32,28,0,4,0
Ashley,PARKDALE RURAL,Auditor of State,,REP,Auditor Andrea Lea,3,0,0,3,0
Ashley,WILMOT CITY,Auditor of State,,REP,Auditor Andrea Lea,49,33,0,12,4
Ashley,WILMOT RURAL,Auditor of State,,REP,Auditor Andrea Lea,38,24,0,12,2
Ashley,CW1,Auditor of State,,LIB,David E. Dinwiddie,223,81,0,134,8
Ashley,CW2,Auditor of State,,LIB,David E. Dinwiddie,241,80,0,156,5
Ashley,CW3,Auditor of State,,LIB,David E. Dinwiddie,123,47,0,76,0
Ashley,NCE,Auditor of State,,LIB,David E. Dinwiddie,54,26,0,26,2
Ashley,NCW,Auditor of State,,LIB,David E. Dinwiddie,39,25,0,14,0
Ashley,WCR,Auditor of State,,LIB,David E. Dinwiddie,102,38,0,63,1
Ashley,VOTECH,Auditor of State,,LIB,David E. Dinwiddie,46,23,0,22,1
Ashley,COOTER,Auditor of State,,LIB,David E. Dinwiddie,19,13,1,5,0
Ashley,HICKORY GROVE,Auditor of State,,LIB,David E. Dinwiddie,34,19,1,13,1
Ashley,CROSSROADS,Auditor of State,,LIB,David E. Dinwiddie,38,19,0,19,0
Ashley,HW3,Auditor of State,,LIB,David E. Dinwiddie,50,22,0,25,3
Ashley,HW2,Auditor of State,,LIB,David E. Dinwiddie,42,13,0,28,1
Ashley,HW1,Auditor of State,,LIB,David E. Dinwiddie,110,46,0,62,2
Ashley,HAMBURG RURAL,Auditor of State,,LIB,David E. Dinwiddie,52,20,0,30,2
Ashley,MT ZION,Auditor of State,,LIB,David E. Dinwiddie,6,3,0,3,0
Ashley,MILO,Auditor of State,,LIB,David E. Dinwiddie,26,13,0,13,0
Ashley,BEECH CREEK,Auditor of State,,LIB,David E. Dinwiddie,2,1,0,1,0
Ashley,MIST,Auditor of State,,LIB,David E. Dinwiddie,8,3,0,5,0
Ashley,FH CITY,Auditor of State,,LIB,David E. Dinwiddie,22,15,0,7,0
Ashley,FH RURAL,Auditor of State,,LIB,David E. Dinwiddie,18,14,0,4,0
Ashley,PORTLAND CITY,Auditor of State,,LIB,David E. Dinwiddie,49,43,0,6,0
Ashley,PORTLAND RURAL,Auditor of State,,LIB,David E. Dinwiddie,10,10,0,0,0
Ashley,BOYDELL,Auditor of State,,LIB,David E. Dinwiddie,3,2,0,1,0
Ashley,SNY/TRA,Auditor of State,,LIB,David E. Dinwiddie,2,2,0,0,0
Ashley,MONTROSE CITY,Auditor of State,,LIB,David E. Dinwiddie,54,48,1,3,2
Ashley,MONTROSE RURAL,Auditor of State,,LIB,David E. Dinwiddie,1,1,0,0,0
Ashley,PARKDALE CITY,Auditor of State,,LIB,David E. Dinwiddie,46,44,0,2,0
Ashley,PARKDALE RURAL,Auditor of State,,LIB,David E. Dinwiddie,4,4,0,0,0
Ashley,WILMOT CITY,Auditor of State,,LIB,David E. Dinwiddie,95,76,0,19,0
Ashley,WILMOT RURAL,Auditor of State,,LIB,David E. Dinwiddie,10,8,0,2,0
Ashley,CW1,Commissioner of State Lands,,LIB,T.J. Campbell,7,5,0,1,1
Ashley,CW2,Commissioner of State Lands,,LIB,T.J. Campbell,8,5,0,3,0
Ashley,CW3,Commissioner of State Lands,,LIB,T.J. Campbell,10,6,0,4,0
Ashley,NCE,Commissioner of State Lands,,LIB,T.J. Campbell,5,5,0,0,0
Ashley,NCW,Commissioner of State Lands,,LIB,T.J. Campbell,3,3,0,0,0
Ashley,WCR,Commissioner of State Lands,,LIB,T.J. Campbell,4,1,0,3,0
Ashley,VOTECH,Commissioner of State Lands,,LIB,T.J. Campbell,3,1,0,2,0
Ashley,COOTER,Commissioner of State Lands,,LIB,T.J. Campbell,3,1,0,2,0
Ashley,HICKORY GROVE,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,0,1,0
Ashley,CROSSROADS,Commissioner of State Lands,,LIB,T.J. Campbell,5,1,0,4,0
Ashley,HW3,Commissioner of State Lands,,LIB,T.J. Campbell,7,6,0,1,0
Ashley,HW2,Commissioner of State Lands,,LIB,T.J. Campbell,3,2,0,1,0
Ashley,HW1,Commissioner of State Lands,,LIB,T.J. Campbell,4,1,0,3,0
Ashley,HAMBURG RURAL,Commissioner of State Lands,,LIB,T.J. Campbell,8,3,0,5,0
Ashley,MT ZION,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1,0
Ashley,MILO,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,0,4,0
Ashley,BEECH CREEK,Commissioner of State Lands,,LIB,T.J. Campbell,1,0,0,1,0
Ashley,MIST,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Ashley,FH CITY,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Ashley,FH RURAL,Commissioner of State Lands,,LIB,T.J. Campbell,2,1,0,1,0
Ashley,PORTLAND CITY,Commissioner of State Lands,,LIB,T.J. Campbell,3,1,0,2,0
Ashley,PORTLAND RURAL,Commissioner of State Lands,,LIB,T.J. Campbell,1,1,0,0,0
Ashley,BOYDELL,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
Ashley,SNY/TRA,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0,0
